,PROVIDENCIA GRANJA [21205980],TESORO-VERTIENTES  [21200690],CAMAVIEJA  [21205690],SAN DIEGO  [21200230],SAUCIO  [21200270],PRIMAVERA LA  [21205570],UNIV PEDAGOGICA [21206190],VILLAPINZON GRANJA [21201640],AMOLADERO EL [35060200],VIOLETA LA  [21206370],SAN JORGE GJA  [21201720],PANONIA [21200160],PRIMAVERA D MATIMA [21206180],SUASUQUE [21205920],TACHI [21205960],BOSA  [21201540],EL TRIANGULO  - AUT  [24010390],CERRO DE SUBA  [21200310],BOLSA LA [35020330],TIBAITATA [21205420],VITELMA  [21205240],REPRESA DEL NEUSA  [21205410],TATAMBO  [21206360],MACHETA GRANJA AGROP [35070230],HIDROPARAISO [21206160],ACAPULCO [21206280],POTRERITOS [35060160],CONEJERA LA  [21202080],NILO [21190210],VICTORIA LA  [21206400],STA ISABEL  [21201760],AUSTRALIA [21201300],CISACA  [21200850],MERCEDES - AUT [21205660],VILLAPINZON  [21200430],SAUCEDAL 2  [21202070],STA TERESA  [21201030],CORAZON EL [21201070],ESPERANZA LA [21201140],SALITRE CASA BOMBA  [21201960],REGADERA 2 LA  [21200340],SAN LUIS 1 Y 2  [21200400],UNIVERSIDAD NACIONAL  - AUT [21205012],SAN JOSE  [21200800],FUTE  [21201660],TABIO GRANJA [21201630],SAN GREGORIO  [21201800],FONTIBON ACUEDUCTO  [21202120],ZIPAQUIRA  [21200740],CHECUA-NEMOCON  [21205400],PANTANO REDONDO 1 [21201060],QUIBA  [21202050],DONA JUANA  [21206300],BASE AEREA MADRID [21205770],UNION LA-EL ROSAL  [21200550],SAN RAFAEL 1  [21200110],ELDORADO DIDACTICA [21205520],SANTA CRUZ DE SIECHA  - AUT [21206980],SILOS [21205740],HUERTAS LAS  [21202110],ENMANUEL D ALZON [21201230],UNION LA [21201320],SANTILLANA [21206020],JERUSALEN [21235010],VENTALARGA  [21200260],GUADALUPE  - AUT  [21201980],TABIO  [21205650],VENADO ORO VIVERO [21205580],REPRESA SISGA  [21205390],LORETOKI HACIENDA [21206010],VIOTA [21201090],TOCAIMA [21208900],VERJON EL  [21200240],SENA K 30 [21205840],LA COSECHA - AUT [21205910],GRANIZO  [21200320],JARDIN BOTANICO  - AUT [21205710],ARRAYAN-SAN FCO  [21200080],SUPATA [23060200],CASITA LA  [21201120],PARAISO PERDIDO  [21206340],CASABLANCA  [21201970],DELIRIO  [21200130],POTRERO LARGO [21200780],VEGAS LAS HACIENDA [21206230],RAMADA LA  [21205160],PISCIS [21200620],ADPOSTAL [21206000],PASQUILLA [21201580],SALITRE EL - NEUSA  [21200880],STA INES  [21201360],GUASCA [21205700],PREVENTORIO INFANT [21201310],SANTA ROSITA [21201650],SUESCA [21201620],ROBLE EL [21201550],STA LUCIA  [21200520],COLOMBIANO EL [21205850],TORCA  [21200770],FLORIDA LA [21205670],SAN PEDRO [21201250],CABRERA LA [23065120],SERREZUELA  [21202020],CENTRO MED ANDES [21205730],HATO EL [21201210],PICOTA LA  [21201560],SUTATAUSA  [24015210],SIBATE APOSTOLICA  [21200510],CASABLANCA [21206060],SAN ISIDRO [21201610],ESAP [21206040],HATO EL  [21200200]
RAMADA LA  [21205160],0.9873009396309019,0.9746155545724972,0.9845913640856072,0.9850588191248446,0.9812205586430248,0.9847184176567427,0.9733382585865978,0.9897498100581995,0.9717635233719418,0.5920455679335289,0.9877386430921767,0.985079834511834,0.9700738302771936,0.9823125499596241,0.9964033771861777,0.9870791697533354,0.9792340034352924,0.9850523566242938,0.9719900795351325,0.992007120234599,0.9781798894979261,0.9846658122568429,0.6021056576769721,0.9638014731393576,0.9466486985223411,0.9879531599925124,0.970594942844671,0.9902881990489231,0.3250930849097832,0.5328089123062979,0.9894622228086254,0.9874220529339139,0.9794245518003677,0.772488171740368,0.9857666395481477,0.9946616146511903,0.985126591242328,0.9802906638350803,0.9823872054918662,0.9847366611853231,0.9854675517858366,0.980954861905318,0.9877897431635655,0.9826317307877889,0.989366279066535,0.9883818950102223,0.8937293982053546,0.989949707032663,0.9838115157170897,0.9833398522505004,0.9832121550925228,0.9930375882975361,0.9924126021837675,0.9904207528863295,0.9799497030160949,0.9831571903394212,0.9938771547963462,0.982085099540281,0.982652552837722,0.9935490817473039,0.9796831197287833,0.9885351150399707,0.9828899636817233,0.40520527431105186,0.9848578332636372,0.988523680356786,0.984086193634144,0.9800249548549999,0.98164039817618,0.9877275407486017,0.45260171799966786,0.5541971333600767,0.9797033451516365,0.9799240456579261,0.9829463720342585,0.9805532105870078,0.9854571329738993,0.9791480338899282,0.891779164365085,0.983129048484798,0.990706232274466,0.9874773945384773,0.9786538591343571,0.98263067983102,0.9938264927034545,1.0,0.9776304062759625,0.9774794347668002,0.10778288276672117,0.9859967217026697,0.9814748125541667,0.9840300232958701,0.9878687489378766,0.9895328698584038,0.9874892696322096,0.9892727505527662,0.9870851494696514,0.9883752010208834,0.9753810368422811,0.9895109659976317,0.9839668893787014,0.06513287362218893,0.988850665981736,0.9680524627535649,0.9854923027007216,0.9894922315294846,0.9822166260336197,0.9882100745153611,0.9865223596758889,0.9896340019681914,0.9800649152127504,0.9871321409551961
PISCIS [21200620],0.9706658265348471,0.9628108625050976,0.9706881818130099,0.9750032002054996,0.9873581727882436,0.9787531166572535,0.9680859914070009,0.983116495372476,0.9788432295369265,0.5259042846468532,0.9763698774298066,0.98477412584523,0.9479315639582541,0.9758033903318348,0.9886903649824672,0.9768249798217604,0.9772807429813873,0.9701267058315606,0.965690036831903,0.9743691795315058,0.9699833739527789,0.9826762903920042,0.5139266763613478,0.9755503010182563,0.9150930569981912,0.9756880504468859,0.9780804616571868,0.9775177804951437,0.2944120268628691,0.4459674881011556,0.9828742908691549,0.9812668643083916,0.9757899238388255,0.7478495425114743,0.9854656866130196,0.9826119217900279,0.9795702303170594,0.9691450795095102,0.9714553407121208,0.9713109635907325,0.9812599616683887,0.9695218947173689,0.9736511619222545,0.9727281004342213,0.9780582977858038,0.9771410662319654,0.8557253911412909,0.975576524176664,0.9764736849822294,0.9828563822429436,0.9753230603426282,0.984077368647223,0.9849164280747182,0.9785284156631203,0.9687985558048072,0.9767974584889286,0.9809240683380531,0.9813201786618697,0.9888979252947196,0.9828867612745954,0.9637997336673154,0.9752013755578525,0.9754843529190838,0.3809517903641881,0.979410890617026,0.9785634161845647,0.9766781179338981,0.971699677964832,0.9903542095222053,0.9807736834788622,0.49015694797011106,0.49787455732976854,0.9786877832731098,0.962388330953749,0.9710837620294976,0.9722123660413887,0.9722283042994216,0.9742860252217042,0.8686923219951805,0.975049577839532,0.9787467270498516,0.9761137915095779,0.9792785073678538,0.9809438025287844,0.9788268289103386,0.9776304062759625,1.0,0.9602617933626025,0.1274870905927172,0.9814252980695601,0.9671744489128142,0.979453822981165,0.9751591573612333,0.9859127415662114,0.982242238771016,0.9722973039101183,0.9753841079337522,0.9798106284593877,0.968574740410875,0.9833384366958301,0.978080343099759,0.022148566870110836,0.9759899542906603,0.950817680265433,0.9732090131087707,0.979330232017615,0.9745499850927604,0.9762177740219184,0.9802502194872382,0.9822093552168297,0.9658714288751927,0.9809494092870492
ADPOSTAL [21206000],0.9651507111589633,0.9592173892689192,0.9660809892738892,0.9761937289524225,0.9655885664461272,0.9678123362189154,0.9699228800226475,0.9668159365205657,0.957873580043013,0.645287232258315,0.9652813378897915,0.9642993484683632,0.9533165977613307,0.9641471573175101,0.9951406417061744,0.9672418339081387,0.9666167357558677,0.9662478575272065,0.9609172822882313,0.9670854978586442,0.9624815118830857,0.9676565197731993,0.6301166276776841,0.9538364986338481,0.9513343793039354,0.9776752896888863,0.9682597749724409,0.9687549562463031,0.3659506643367147,0.5588116343413022,0.9700499781808578,0.9660633003445912,0.9647336168418504,0.8319864916245591,0.9685349501452897,0.9711797076790947,0.966667248882619,0.9668659883244393,0.9651418060669033,0.9661616700663029,0.9671170766433548,0.9632063894188924,0.9671885259850991,0.9594324774051332,0.9773010198533761,0.9666036092243031,0.9095122661890382,0.9681269795765407,0.9776728688334689,0.9680727711282092,0.9640813474738044,0.9707974911976072,0.9792438593400931,0.9717988327908462,0.9635591018837446,0.9694589900033264,0.9694463635824329,0.971100430664718,0.9761933135601393,0.9717070192092514,0.962472834242331,0.9664545588561632,0.9654016692360057,0.461236448453715,0.966155900169584,0.9663366355309182,0.966435026210503,0.9639171259507427,0.9675501805968264,0.9704333570449756,0.5796781747619117,0.590892702044584,0.9625195173216542,0.9782327324129485,0.9656091091529058,0.9642100397888929,0.9769529196681026,0.9623579518345248,0.9118009367985555,0.9655037589075018,0.9673797198075528,0.967012852358244,0.962674786652056,0.9630692624057609,0.9729432124233661,0.9774794347668002,0.9602617933626025,1.0,0.12283884036259632,0.969100292064092,0.9637651382936837,0.9657124479992227,0.9670414722408449,0.9680500501752966,0.9668333329918232,0.9651492241881158,0.9671275559160648,0.9654582331056399,0.9642421705853624,0.9694234571474397,0.9657144163418709,0.05205820591237012,0.967745904269485,0.9742299970786469,0.9656873656713508,0.9714916077055841,0.964648770050069,0.9667078174828129,0.9678278336341087,0.967782581433391,0.9814046718320408,0.9685443461663404
PASQUILLA [21201580],0.10781986689994558,0.10192777908168021,0.12464148382821393,0.1280401843585188,0.11263640361523947,0.10249924165216659,0.15969374791467822,0.12266082105157114,0.13736143031102444,0.15877083399329361,0.1165822315855146,0.1238718872572992,0.12336417498579522,0.11438510857393172,0.14336501783980565,0.1062377204949687,0.11351092290706317,0.11614904278366205,0.13476757150077018,0.10608042300451655,0.1375170539746305,0.10720118391079721,0.14402945592489225,0.15467819158718807,0.1438226436654011,0.13586103725054405,0.14425853536949618,0.1372085587243768,0.11426642135728132,0.1665353046217747,0.09682664728378274,0.148748652149709,0.11602471012820861,0.16057364385443948,0.10793713734327949,0.1302336877654617,0.1080039940429625,0.09477900608437102,0.09779685925134661,0.11696107286010311,0.13924748133856943,0.13037907638068882,0.16091096458404158,0.10406846471297375,0.11684515253063739,0.1263290151566778,0.14791637495712043,0.11142320144337615,0.10324572003149134,0.10765224114876555,0.10999509809819025,0.14046873142270938,0.15000768498460387,0.1036165251385333,0.0960753392788725,0.11811191577630743,0.11665765471529313,0.11526846252867617,0.11151159032917611,0.1328411508571798,0.1213810042772851,0.12136763897904253,0.1021134565921399,0.14095466702746176,0.10466490126927047,0.14107675792135138,0.10863428503078484,0.14353112849776503,0.11723105072976435,0.10781528182570035,0.14119712020620886,0.14884419654548384,0.13404804713484378,0.13270662482999995,0.09765200710471059,0.13006589647329447,0.1321857823101502,0.14108084733275597,0.11448928314659548,0.1197132450478687,0.11578453110436147,0.11436569145921914,0.1460646525823521,0.1281392475870658,0.12535702734438736,0.10778288276672117,0.1274870905927172,0.12283884036259632,1.0,0.10313037801892148,0.1097438654059086,0.11721708463514893,0.11520181212290868,0.1273553511827073,0.12028937361583708,0.11433873200257566,0.11653906339349566,0.12345997375858848,0.10570723617178404,0.07761610354129961,0.10468374478932126,0.13358391962922087,0.13928456122775484,0.12067425077057879,0.10872531759296009,0.128267440227403,0.10319035393073242,0.1126781965569164,0.09933512970209449,0.12950025705549023,0.14370978268576604,0.12686170481095788
SALITRE EL - NEUSA  [21200880],0.9855500313565526,0.9710377447857311,0.9796548844900403,0.9799685967802482,0.9850989754476435,0.9837392873326936,0.9743611499905984,0.9915148450348611,0.9702071367558144,0.5618068599927274,0.9845346033319913,0.988320970532283,0.9655151692618534,0.9837308530563307,0.9951556144160967,0.9843486519728726,0.980587081322256,0.9800955563797998,0.9772966757286777,0.9840202863320996,0.975603084075464,0.9891274247804026,0.5525470354172554,0.9657585617175878,0.9380095676137009,0.986834611985808,0.9696767492464936,0.9889165279334748,0.2811077958360901,0.49326102978799824,0.9877987205583212,0.9891144255386143,0.9713247881217792,0.7303246238525014,0.9877608103416579,0.992729746540377,0.987001232728243,0.9767023169059956,0.9796221473497851,0.9795769223310031,0.9850674501920889,0.9786126069630586,0.9850001678994684,0.9757175721071786,0.9867169117644514,0.9892314810117147,0.882854698409195,0.9859171960940856,0.9822091020281669,0.9868602917868654,0.984206707118785,0.9933138125091197,0.9925231916208318,0.9869843528743151,0.9766721455013003,0.9825723445968151,0.9861621646449692,0.984090302716193,0.9844994896570195,0.9928508239212803,0.9749914182246873,0.9893298858480226,0.9834175417016242,0.35865849764829844,0.9866989989550903,0.9884234366785938,0.9821919855339991,0.975880737741561,0.9857359696122951,0.990079148767759,0.4253053573237811,0.47176639182701735,0.9792651343301864,0.9712278482838823,0.9848540636726738,0.9796334836127718,0.9781006103146466,0.9774436846271868,0.8709683577336726,0.9818802389125333,0.9905125002588324,0.984959519286549,0.9778997490866986,0.9848666354574975,0.9903830117466826,0.9859967217026697,0.9814252980695601,0.969100292064092,0.10313037801892148,1.0,0.9797573587546443,0.9832791956876699,0.988909225326917,0.991187114327938,0.9890760537736617,0.9866082857106003,0.9844201707929501,0.9893304753235224,0.9698732372323869,0.9914355934641005,0.9858520499382958,0.07173771509277871,0.9875616009825613,0.9603625234909504,0.9845089287445118,0.9897623237309557,0.9833903487353599,0.98697318845489,0.9871204089762524,0.9913345616353145,0.9709475155679752,0.9876743160010893
STA INES  [21201360],0.9808960658844588,0.9623753989418556,0.975195166241429,0.9743355197765591,0.9738499923315886,0.9826490926362855,0.9738251011363204,0.9815159527370437,0.9605560746258324,0.5470421627271945,0.9759908725543917,0.9745604085094008,0.9595247368259421,0.9737911631098565,0.9908726190753739,0.9769958860772837,0.9733675410849614,0.976607945438812,0.9636931597531286,0.977308679990705,0.9671968542295091,0.981943967530749,0.5464550940370002,0.950842966673336,0.9245753647090881,0.9797934443202245,0.9604408326073569,0.9841720972909006,0.3141782572868188,0.4713688360877948,0.9813396529401494,0.9785173842932717,0.966821034259617,0.752611764502709,0.9794006831719825,0.986548612966837,0.976310349865738,0.9704782625644933,0.9782266798122383,0.9758479869704078,0.9760309449040008,0.9712122133421837,0.9824460881984941,0.9660282625665286,0.9803784366225449,0.9819822536181257,0.8783622330018315,0.9777356503691396,0.9757938799095269,0.9806664012026648,0.9744917027674065,0.9859437756845767,0.9861406244247053,0.9796099433266897,0.9717911128280473,0.9744203224027639,0.9851981139736495,0.9731147184745711,0.9733644890712645,0.986202628538471,0.9709638921595813,0.980465145597155,0.9766487813454156,0.38935237299295733,0.9776379387834301,0.979481501794103,0.9781641023543172,0.9716691925306856,0.9782786808339852,0.9791494188938173,0.4569991909161069,0.5007108845283474,0.9693098406160717,0.9676492998817209,0.9747039934927842,0.9710557363389408,0.977759814149384,0.9692624937818298,0.8777695372988049,0.9739022582213552,0.9820231716834402,0.9770836632399108,0.9680453885587742,0.972347967570276,0.9839383663319803,0.9814748125541667,0.9671744489128142,0.9637651382936837,0.1097438654059086,0.9797573587546443,1.0,0.9744582866473904,0.9800824204612232,0.9811327106129976,0.97986668993201,0.9805993840662178,0.9769006711494312,0.9801687209727734,0.9695796628208315,0.9825950527155435,0.9749092413411978,0.07161777989978131,0.9801679552911627,0.9558396280482795,0.9799585550318798,0.9805538784975193,0.9750189963859269,0.9793701355942878,0.9799142506345422,0.9820508455661245,0.9691885976004473,0.9782295167791828
GUASCA [21205700],0.9804509744974657,0.9664426578242842,0.9759365003717934,0.977140297519414,0.9850961546623684,0.9807601475004815,0.9751576169941678,0.9903367042165356,0.9728263082785282,0.5564719772241257,0.9811782263662951,0.9867931010193658,0.9612193007391812,0.9830893565552472,0.9924829091673179,0.980388903348944,0.979370286411745,0.9744783040508062,0.9717705067930754,0.9785593545860921,0.9732014519226186,0.9844345696412302,0.53760071360458,0.9659873740391761,0.926804229396513,0.9846101431415754,0.972430843940489,0.9868719435104498,0.2809216524442444,0.4721399108419373,0.9851703769689679,0.9881088697122496,0.9708715818208992,0.7224673551163762,0.9872302908823098,0.9907732986310802,0.9856358133533195,0.972159800722257,0.9742584273211838,0.9730441891970325,0.9834990425760793,0.9767668508590149,0.9849119407908161,0.9789507213316226,0.9834858037505978,0.9857754453099087,0.878801571389775,0.9824046477983995,0.9753760961598358,0.9860367964603527,0.9777486447234115,0.9914213564373282,0.9914184306654227,0.9823557165781913,0.9725753907564595,0.9826579794167956,0.98361713965924,0.984887115846036,0.9836717040927047,0.9905330231043087,0.970182624685238,0.986076067778697,0.9803703642436024,0.34930650604607866,0.9814481004281373,0.9865709798000375,0.9771092650160714,0.9757922260655374,0.9859527035239504,0.9888790062699937,0.420539285840324,0.47151014245014133,0.9805632815632467,0.9703407571560715,0.9807410449582179,0.9781041420847568,0.9742697217674721,0.9776186692546577,0.8586094481634716,0.9802944911162541,0.9872700582508739,0.9812929690390226,0.9774549058368924,0.9854518109158414,0.9884131445742612,0.9840300232958701,0.979453822981165,0.9657124479992227,0.11721708463514893,0.9832791956876699,0.9744582866473904,1.0,0.9858611485498479,0.9902456494501397,0.9884038230362414,0.9825907793940712,0.9799355506247516,0.9871569140605058,0.9687948415776748,0.9887054992449906,0.9844224642628769,0.051536524178023735,0.9863676926088659,0.9577817474769322,0.9783072602664785,0.9878326058853685,0.9794837808759985,0.9830860562346795,0.9841713806379332,0.99442174989409,0.9692833564253093,0.9854806916574562
PREVENTORIO INFANT [21201310],0.9846906575233142,0.97444039890504,0.9851755116246427,0.9847063424716332,0.986466424937683,0.9884484457268264,0.9744284956111657,0.9884916834237653,0.9731862548364036,0.5496366712206774,0.9873098674160229,0.9831450611337224,0.9648603344570117,0.9835182600535551,0.9939526948823003,0.9885498517124974,0.9827859292190371,0.9844918421525364,0.9711495034823903,0.9877258803516057,0.978868686698119,0.9891950152918377,0.5450023067426547,0.967064368182777,0.934207174660883,0.9868906424768983,0.9735760300112242,0.9867991327272129,0.32031848180868727,0.4892225813552353,0.9908578768104704,0.9869773908485999,0.9816607004237571,0.7743764935195524,0.9886444550138427,0.9913935585588949,0.9855403575380538,0.9835995136781958,0.9837447817178427,0.9844002785933389,0.9878458071728956,0.982409762917628,0.9849026752151803,0.9783111912692599,0.9904003637099659,0.9858286482509523,0.8778822926201929,0.9871699662714181,0.9847618722602091,0.9890945094405268,0.9838962421698562,0.992400850207926,0.9912404704729487,0.98946388026213,0.9811126384506503,0.9849397719114759,0.9904924472719969,0.984389548353565,0.9857536919959093,0.992317347192612,0.9797778281113969,0.9895092365914318,0.9845522648161409,0.41401033723669295,0.9870945338031497,0.9856450397176861,0.9861955488878559,0.9806487157156456,0.9881545972168946,0.9890313528485399,0.5243936909415305,0.5344519392800908,0.9816317502508745,0.9707410184276765,0.9820249527712295,0.9822356901757985,0.9841923641407705,0.9796203716664206,0.8997992470425991,0.9836224980071293,0.9897873076755269,0.9887195837929978,0.9806831750680131,0.9803669311160843,0.9900258904475083,0.9878687489378766,0.9751591573612333,0.9670414722408449,0.11520181212290868,0.988909225326917,0.9800824204612232,0.9858611485498479,1.0,0.9882763999419554,0.9871693136531333,0.9853560710306778,0.9882028287160355,0.9869627135881491,0.9792493447004486,0.991946596040594,0.9858268593991297,0.056741032798603,0.9853933693848894,0.962376183315841,0.9862551072062455,0.9895106582445384,0.9847487865113891,0.9899232685165269,0.9883150085433373,0.9891775155793611,0.969414544227638,0.9900573728135601
SANTA ROSITA [21201650],0.9846262889028093,0.9730803753422924,0.9846753472394687,0.9856926691728776,0.994964144706738,0.990241631270288,0.9747869357434517,0.9918009221736868,0.984343407994679,0.5386853781343054,0.9848302323610746,0.9929814635461954,0.9618731598370847,0.9865983833832026,0.9927324887037797,0.9888927531654111,0.9867936570032145,0.9843850598309265,0.9879048477149173,0.9869749017907233,0.9817262381985289,0.9928395073609304,0.5233114761280203,0.9801781356449719,0.9418200656623611,0.9834810929416784,0.9844577758925369,0.9857690422031397,0.3295423235271485,0.4831994652248024,0.9904070205402631,0.9896819904594852,0.9835868641679497,0.7925927379827242,0.9944600969309845,0.9899930038734767,0.9878540205425228,0.9845230987608269,0.984670031582757,0.984777421560841,0.9906887004886691,0.9834710712065643,0.9828119485008179,0.9813404352898134,0.988825942095231,0.9854976444590617,0.8685642671845212,0.9864232106490038,0.9858275661166818,0.9935634641308861,0.9862863510292884,0.9908881631192349,0.9911491609941944,0.9900516207503498,0.9812034008702113,0.9889004597966254,0.9922213775011869,0.9893384822856667,0.9935569442958693,0.9904441613076,0.9789005848583634,0.9884680766884004,0.986816195034171,0.41702933068005843,0.9893455612994431,0.9866503691304964,0.9884378690428651,0.9815039131676442,0.9963211238616424,0.993827580467209,0.5946913923466149,0.5451806361120527,0.9860550269035556,0.9716532240432005,0.9828132045872244,0.9845729107508642,0.9831925836119613,0.9832873658829135,0.9139498547057981,0.9854293964473738,0.9882231414366998,0.9882516982144116,0.9859940181301516,0.9867847752878338,0.9877849219273009,0.9895328698584038,0.9859127415662114,0.9680500501752966,0.1273553511827073,0.991187114327938,0.9811327106129976,0.9902456494501397,0.9882763999419554,1.0,0.9918288392247941,0.9847207219651976,0.9882393824754203,0.9876192227825429,0.9809216275362793,0.9918569900506542,0.9889398159589833,0.04708084476122193,0.984176396002091,0.9617491929404313,0.9861524786451732,0.9911121220284513,0.9884786924665669,0.9873457682239074,0.9901662976511525,0.9912648692252687,0.9730518800942779,0.9915237213411157
SUESCA [21201620],0.9835481024621999,0.9723651171205361,0.983721862957822,0.9851161423265377,0.990905065029474,0.988169578795563,0.9730245404129934,0.9897266757282834,0.9805421875488282,0.5407927948578769,0.9846928644605281,0.9896690084006802,0.9615799235195808,0.9846338423062015,0.9925793492143401,0.9879427723891756,0.9849155571397501,0.9832174441746813,0.9806811720076932,0.9859559281361242,0.9802195512748091,0.9907809794065984,0.5314454516868119,0.9745085037898957,0.9367266242078139,0.9836093596131041,0.9792597241779738,0.9855944721285299,0.3271365980721371,0.47663710437366413,0.9910300768628193,0.987990937826217,0.982870488813231,0.7817098102464518,0.9915131801274685,0.9901180444109026,0.9870750080601486,0.9825625533756007,0.9839236558167264,0.9840536089928791,0.9888421197597218,0.9824071392815681,0.9819401863184619,0.979505852410407,0.9879987245997537,0.9851580178919385,0.8711981755065115,0.9853910308890809,0.9860817066779336,0.9913311435567308,0.9853988039012654,0.990901598790248,0.9906697214427245,0.9889148340881987,0.9795276899383991,0.9873323064511464,0.9903227019857374,0.98762131268357,0.9900444966188178,0.9903029694969882,0.9786853966777059,0.987337318785476,0.9852627012581964,0.4198530420497426,0.9874943133209073,0.9853979995836273,0.9869526741581539,0.9813618871722014,0.9927677946723721,0.9921396748722595,0.5761821664715335,0.5340917714505004,0.984555691262637,0.9713177644192877,0.9812102931562975,0.9840173112227896,0.9823561222278255,0.9819726827601845,0.9060031609357928,0.98616678203958,0.9865599020059841,0.9873713559645746,0.9835951051003985,0.9842836123413106,0.9875012359690616,0.9874892696322096,0.982242238771016,0.9668333329918232,0.12028937361583708,0.9890760537736617,0.97986668993201,0.9884038230362414,0.9871693136531333,0.9918288392247941,1.0,0.9841393073552807,0.9872636998690041,0.9861292948693329,0.9795489474986022,0.9915756630030267,0.987556452840962,0.04884671800418518,0.9852272293836826,0.9591187127394422,0.9846598436325158,0.9900461355441545,0.9864686371334347,0.986674696864327,0.9890144091994586,0.9891631038515731,0.9728686831287628,0.9899525322380888
ROBLE EL [21201550],0.9917638330699067,0.9712030740051099,0.9827927020815509,0.9814925950280168,0.9839766275534831,0.9895336889664748,0.9738687202758852,0.9852045214300701,0.97074139022455,0.5441330833684653,0.9813286376181167,0.9799095357270498,0.9630329042417654,0.9801386971216228,0.9930911028236118,0.9870194031176391,0.9797331024415038,0.9834874099705869,0.9667943976671671,0.9861029093700715,0.9759100021771382,0.9875778256576181,0.5355622956445207,0.9632730070210794,0.9281725455812313,0.9832120705442324,0.9709490415819312,0.9859824203409228,0.32065912963260496,0.4725652602106327,0.9876350067241875,0.9830435577382509,0.9782782161431561,0.7732867615233383,0.98689155637582,0.9908442421339617,0.9829076399639773,0.9827113898027549,0.9859951263790018,0.9830225957966247,0.9842929075243837,0.9785215868863579,0.9838410105197445,0.9732190257088043,0.9863258674234366,0.9842406764643528,0.8721749591388274,0.9862335714277541,0.9831925260569667,0.9870461296815148,0.9814116748624576,0.9894160726701021,0.9890864264012452,0.988931847695722,0.9803324390359205,0.9820840391461775,0.991288348165163,0.9815902410173063,0.9832045292183952,0.9906729914390258,0.977845048641263,0.9859314630887975,0.9832287022560531,0.41100902001414485,0.9846089806727034,0.9827981428858746,0.9852076170768332,0.9781372040094103,0.9865460257789898,0.9857346628402529,0.5277824527846297,0.5225121137283064,0.9786227630551032,0.9691151007346404,0.9782269073171997,0.9785105710520982,0.9829704901328536,0.9765156104933822,0.8996442758895414,0.9806757984039922,0.9861967468826817,0.9857747230048248,0.9771848305380864,0.976714700511868,0.9887694986152531,0.9892727505527662,0.9722973039101183,0.9651492241881158,0.11433873200257566,0.9866082857106003,0.9805993840662178,0.9825907793940712,0.9853560710306778,0.9847207219651976,0.9841393073552807,1.0,0.9853181409105,0.9832815217839778,0.9778660423952316,0.9886499425710062,0.983005445202234,0.0634463339854989,0.9831751186083129,0.9561666827723594,0.9863294899886234,0.9865103244971524,0.9821144574800862,0.984994709598144,0.9863299348291964,0.9852324463299982,0.9694064157854138,0.9858963527380471
STA LUCIA  [21200520],0.9843300968937242,0.9690032808842023,0.985935211744722,0.9827280794972648,0.9819041542893663,0.9821070083778745,0.9767520719817021,0.9891744765895077,0.9640258047463457,0.5506723299905479,0.9834965958115012,0.984313450088084,0.9634013766244601,0.9816381843191033,0.9932486658444721,0.9869516111424615,0.9784760588604666,0.9818093984683183,0.9703303331530517,0.9837140579909547,0.9808442514174065,0.9841640965739843,0.5441736171349982,0.9583007064857074,0.9298906322285765,0.9860839181153073,0.9626569209287257,0.9896816283707213,0.27893680689817363,0.4837109262210314,0.9848295836131901,0.9881041030897797,0.9706298399483793,0.7234232593330728,0.9850864499272896,0.9935673879053176,0.9836288620012149,0.974056712233515,0.9774192526942166,0.9814731692257059,0.98444306028178,0.980061388173477,0.9902820703273684,0.9735909974352526,0.9852193416805394,0.9866698712286662,0.8790733786273021,0.9882328693715658,0.976560541203735,0.9834540770532747,0.9778623137995351,0.9937803713663104,0.9939583157620465,0.9851367617212073,0.9736607332333499,0.9818296212560409,0.9879609203635125,0.9793597583876329,0.9793864026484949,0.9937539587783868,0.9763571985791523,0.9891213870147604,0.9810259330975224,0.3570750370082447,0.981307138224134,0.9886439395970167,0.9786939589791225,0.9794723353106748,0.9823835649834821,0.9888195615664385,0.42429754844100814,0.47083927407043974,0.9789354815366629,0.9730559348946861,0.9816593411694026,0.9804250024048146,0.980954134558869,0.9775651565051192,0.8613539032753397,0.9791265742185963,0.9888854249076519,0.9904129670653442,0.978106720655098,0.9799905826678265,0.9917697686343504,0.9870851494696514,0.9753841079337522,0.9671275559160648,0.11653906339349566,0.9844201707929501,0.9769006711494312,0.9799355506247516,0.9882028287160355,0.9882393824754203,0.9872636998690041,0.9853181409105,1.0,0.986411399872466,0.9696958145344396,0.9884565411668818,0.9828977848257011,0.061902393866928404,0.9874211247758964,0.9590746761975298,0.9816051356148344,0.9910409180564641,0.9790644304884436,0.9860779957501471,0.9864530443667139,0.989703746133855,0.9705740505885495,0.9872922782000431
